Issue_id,Duplicated_issue,Title1,Description1,Title2,Description2,Label
279262,223340,message pane becomes small many attachments,viewing message lot attachments forwarded web page message pane becomes small attachments list grows show attachments occupies screen difficult read message one two lines appear time scroll lot solution would put scrolling attachment list limit lines text send message attachments one page text view message thunderbird compare outlook example attachments area covered screen lines text message would appear time attachments area limited line text message area cover screen andor attachment areamessage area resizable,multiple attachments cause excessive size attachments pane,subscribe riders email list sympa list located httpnpogroupsorglistsinforiderstech email preferences list set digest reading mail using thunderbird happening mail messages showing body also separate attachments seems wierd perhaps labeled sometng else attachments email digest contain real attachments subscribe riderstech using url set riders tech digest mode check mail hours see would prefer thunderbird would display attachments want could implement tabbed interface attachments digest parts user actually wanted deconstruct digest separate messages could clicking tab would default really enhancement wierd design fixed,1
279281,259609,remember folders column settings,thunderbird remember active columns list positions example sender rssatom feeds necessary column usefull mailboxes,different column layouts different folders,thunderbird would like able specify different columns show folder example want recipient column displayed sent folder inbox shown default enable column sent folder also enabled inbox every folder sent folder enable recipent column display inbox folder verify recipient column also shows folder dont want show every folder sent folder sort messages way see software suggestion keep track display settings folderbyfolder basis,1
279578,218240,thunderbird preferences window smaller contents cannot scrolled resized,multiple versions thunderbird mail client preferences window small see preferences contains cannot resize window scroll bars appear currently experiancing problem version open thunderbird edit preferences crazy trying figure see options available,advanced section preferences little bit wide default prefs window width,see screenshots looks like return receipts item one wide,1
279701,279597,messages forwarded attachment additional body text displayed,receiving forwarded message attachement includes aditional body text message attachement present one body text added forwarding message attachment attachement message opened opened attachment displayes atachements attachment allowing user recursively open forwarded attached message ask someone forward message attachement ensure body text message result empty message forwarded message attachment ask someone forward message attachement ensure body text message message body text well forwarded messages open forwarded message message allows recursive opening including attachment forwarded message displayed opened notice forwarded message send attachment allow user open forwarded message eml file,messages forwarded attachment additional body text displayed,receiving forwarded message attachement includes aditional body text message attachement present one body text added forwarding message attachment attachement message opened opened attachment displayes atachements attachment allowing user recursively open forwarded attached message ask someone forward message attachement ensure body text message result empty message forwarded message attachment ask someone forward message attachement ensure body text message message body text well forwarded messages open forwarded message message allows recursive opening including attachment forwarded message displayed opened notice forwarded message send attachment allow user open forwarded message eml file,1
279802,273849,temp file created attaching xlsdocument email within excel,use excels mail feature send files attachment youll see temp file attachment instead expected xls file opening temp file excel shows file probably saved attachment corretly wrong name extension open exceldocument create new one dont save select excel file send mail recipient attachment look attachments thunderbird compose windows opens attachment name tmp random time characters starting attachment name documentnamexls using excel thunderbird languagepack,sending file office excelpowerpointaccess changes original filename attaches file random name extension tmp,using final release winxp still encounter major issue really disturbing regarding professional use thunderbird send excel file excel file attached correctly name instead sometng classeurxls get ctmp using powerpoint operation changes filename drtppt send file excel pro message compose window displays attached file named ctmp displays correct filename classeurxls,1
279820,253341,new mail reported new even unread mail folder,btw bugzilla let enter bug osx version thunderbird check new mail every mins imap account results dock icon declaring new mails check inboxes reveal new messages happens session continue every time tbird checks new mail annoying must quit come back leave tbird running even minimised wait auto fetch kick bug happenning sporadic new mails reported reported new mail didnt also rss account local folders empty subscribed anytng news account fetch times coincide imap checking reckon imap account causing,thunderbird indicates new mail none using imap,mac wink macnes running thunderbird builds thunderbird frequently indicate new mail wink system tray icon dock icon changing however fact new mail available folder regardless whether marked checking possibly related bug vagary imap daemon arrange thunderbird developer get account testing purposes install thunderbird setup imap account wait application indicate new mail actually new mail shouldnt indicate new mail none,1
279966,263801,import csv hangs importing csv quoted comma,attempting import csv file addressbooks import function hangs selecting csv file contains comma wch exported correctly addressbooks export function create file containing jamietesterjamie testerjamietestercom attempt import file import crashes thunderbird thunderbird crashes displayed header field alignment dialog,hang importing invalid address book csv file,thunderbird version attempting import address book csv file containing following section first name last name nickname email address john citizen john johncsomewherecom jane citizen jane janecsomewherecom jim citizen jim jimcsomewherecom results hang processing jane line source file obviously corrupt due comma witn quotes discounted error handled gracefully open import dialog toolsimport select address books text file file location see details file column ids click begin import import process stops encounters problem line cpu usage pegs cancel button works error message given report invalid source file giving details line cancel import,1
280049,278208,thunderbird crashes selecting action compact folders file menu bar,thunderbird fedora core linux crashes minute selecting filecompact folders windows thunderbird memory leak case keeps going system crashes exhausted memory rightclicking inbox folder selecting compact folder works without problem mail folder tree special property many years work mail folders suspect triggering factor since thunderbird users systems problem select filecompact folders wait minutes wle thunderbird works thunderbird crashes linux thunderbird memory leak exhausts system memory windows mail folders compacted likely bug bugzilla bug however bug reported sun solaris maybe user also many mail folders,selecting action compact folders file menu bar option minute thunderbird hangs,file compact folders makes thunderbird crashes thunderbird installed user account run sunray server sunos srebcn generic sunu sparc sunwsunfirev ask info need administrator macne file compact folders wait minute thunderbird crashes compact folders dont plugin theme installed thunderbird,1
280080,278185,thunderbird security fix nominations,tracking nominations security issues may require thunderbird security fix update,thunderbird security fix nominations,tracking nominations security bugs wed want fixed post thunderbird release,1
280173,227928,status icon column cannot moved,every message icon shows status message unfortunatelly icon merged subject column cant move separately column seems subject column first place ungly first column sender would much better separate column,mailstatus icon subject column separated,mailstatus icon mail grid bound subject column reorder columns may much useful icon separated another column list mails grid reorder subject column end icon also reorders move subject column icon using german build version,1
280287,246909,often shows still running long exit,exit thunderbird windows closes indicator disappears windows status bar however shut long twenty minutes later get message still running also check windows task manager shutdown often shows running process long ive exited shut via end process start thunderbird peform functions reading sending email exit thunderbird wait minutes look processes tab windows task manger window ctaltdel often still shows task manager processes tab still running still running,thunderbird process remain active closing,seems like thunderbird windows doesnt really closes clicking close time closes correctly gui getting closed problem happends specially mail tries receive data background kill process manually cannot relaunch thunderbird open thunderbird let get mail close tries download mail background youll close youll find gui closed process left open see task manager process left killed manually close everytng,1
280305,276580,states incorrect buildversion number,incorrect versionbuild help mozilla thunderbird section states wle theoretically nightly build corrected far newer open thunderbird help select mozilla thunderbird states build branchtrunk said nightly build beyond problem occurs also installer quite anoyance gives usertester incorrect impression much older version,wrong version latest trunk,noticed latest trunkversion identifies version still old button icon cant right download server tells thunderbirdmacmachodmggz build dec everytng seems correct theme save searches example dont know long like last trunkversion downloaded weeks old merge tnk running mac,1
280526,244289,saving mail template using filesave astemplate button work sent items,open mail sent items window want create template thunderbird fails clicking menu item filesave template closes menu create template open sent mail sent items click file click save click template notice get new template expected notng menu closed tried avail created template like type new message save template run linux seperate mailboxes creating templates new messages works fine three accounts altough gmail pop box places templates local templates folder,drafts sent templates saved target folder shared folder,company requires employes store sent messages shared imap folder works mozilla linux create shared imap folder companyusernamesent make sure user write permitions shared folder toolsaccount settingscopies folders sent messages click radio button select companyusernamesent sending message operation halts copying message sent folder imap server logs show sign activity folder window stay untill cancel pressed actuall message sent message copied specified folder,1
280586,273849,jpg attaches tmp calling thunderbird external graphics program,using grapcs program case breezebrowser gives mail functionality selecting image thunderbird opens correctly file attachment file extension tmp instead jpg like causes problems people detach attached file explained breezebrowser help desk sounds though thunderbird doesnt fully support mapi breezebrowser asks windows temporary file jpeg wch returns filename tmp extension passes email client giving name original jpeg email client able handle fact attachment file name use different problem seen mail client note file displayed properly inline web browser fact jpg recognized file detached saved tmp extension instead original filename extension using grapcs program allows sending image directly witn program slect send email thunderbird opens message compose window butthe file attached originally extension jpg extension tmp recipient unable detach open file computer know tmp file message attachment ending tmp created message attachment ending jpg created,sending file office excelpowerpointaccess changes original filename attaches file random name extension tmp,using final release winxp still encounter major issue really disturbing regarding professional use thunderbird send excel file excel file attached correctly name instead sometng classeurxls get ctmp using powerpoint operation changes filename drtppt send file excel pro message compose window displays attached file named ctmp displays correct filename classeurxls,1
280630,270743,connect setting honoured account creation,ive installed mandrake first account created deliberately unchecked connect needed back account set leave mail server imagine horror saving account tried connect pop server daft enough let would lost data wanted keep,first launch account creation doesnt honor unchecking download messages option,ignoring fact cant get thunderbird download emails setup gmail account need invite ask setup bugzilla account gmail account make bugzilla account watch default owner contacts bugzillamozillaorg wait months login gmailcom select settings select forwarding pop select enable pop mail even mail thats already downloaded select messages accessed pop keep gmails copy inboxv download thunderbird httpftpfnewaolcompubmozillaorgthunderbirdnightlylatesttrunkthunderbirdwinzip expand windows thats simply copy thunderbird folder thunderbirdzip explorer view desktop double click thunderbird folder double click thunderbirdexe application dont import anytng next email mail next name enter gmail account name timeless email address enter gmail email address timelessgmailcom next pop incoming server popgmailcom use global inbox outgoing server smtpgmailcom next incoming username enter gmail email address timelessgmailcom outgoing username enter gmail email address timelessgmailcom next next download messages finish account created possible get account settings fix rest account settings use secure connection ssl leave messages server check new messages startup check new messages every minutes automatically download new messages tries log account thunderbird selects accounts inbox account created tries connect popgmailcom happens first time create account delete account quit run thunderbird create account itll honor checkbox leave sometng else selected local folders,1
280655,254118,improper recognition non ascii characters importing contact list outlook,address book component cant import correctly fields contacts exported outlook wch contain polish specific characters happens irrespective wch character encoding use data file default iso utf open import dialog box address book select file view strange characters field selection box view characters new address book try recognise encoding automatically better ask user encoding type used file,characters lost importing outlook express address book characters outside systems local codepage,import outlook express address book wch contains characters several different nonunicode characters sets characters outside systems local codepage get lost translated replaced question marks place entries outlook express address book containing following characters utf icelandic thorn japanse cnese import address book look charactes question offending characters replaced question marks thorn replaced common translation imported characters correctly without replacing using unicode,1
280678,273849,simple mapi call attaches temp file instead specified attachment filename,application sends attachments via simple mapi smpai specify path temp file along name mail application actually use attachment thunderbird doesnt handle situation cases attaches name temp file believe one following smapi functions handled properly mapisenddocuments mapisendmail applications attachment attached properly others isnt seems like one functions implemented properly application know sure used recreate problem snagit wwwsnagitcom although application uses function question temp file cause behavior install snagit wwwsnagitcom free trial select region file option left side main snagit screen right side screen change output send mail click capture button choose region screen preview dialog click finish send mail button tbird open new mail message note file extension attachment tmp extension png repeat operations different mail client outlook example attachment correct extension png problem mapisendmail implementation tbird using value lpmessagelpfilesilpszfilename field attachment filename instead lpmessagelpfilesilpszpathname field problem mapisenddocuments implementation tbird using value obtained splitting lpszfilenames parameter instead lpszfilepaths parameter obviously youll still want use lpszpathname lpszfilepaths values obtaining content attachment bug attachment actually named mail message,sending file office excelpowerpointaccess changes original filename attaches file random name extension tmp,using final release winxp still encounter major issue really disturbing regarding professional use thunderbird send excel file excel file attached correctly name instead sometng classeurxls get ctmp using powerpoint operation changes filename drtppt send file excel pro message compose window displays attached file named ctmp displays correct filename classeurxls,1
280829,268746,cant copy move openened message saved eml file local folders,opened mail wch saved eml file altough context menue shows choices move local folders thunderbird doesnt move save mail eml file save file open mail eml file file open file rightclick select move local folders incoming mail notng openend mail moved copied local folders incoming mail used german version dont know menue entries exactly called international version debian thunderbird version using theme,unable reply fwd move copy eml opened disk,unable reply fwd move copy eml opened disk far move copy menu items enabled dont work screen shot coming,1
280904,238972,show size subject downloading mail optionally skipcancel messages,dialup connection want skip downloading large messages spam save timebandwidth mail like interface see subject size sent mail wle mail downloading ability skip message move next,extensivedetailed download status window,message download window status see messages acoount size messages posibility cancel abort download account click get mail new window appear show information example account download message account download message account download finalized account messages download mails pop accounts might download time even delete abort cancel jobs get mail status bar indicate receiving message example dont show wch account working separate new window information example account download message account download message account download finalized account messages download,1
280927,223340,many attachments block view message,mail huge amount case pane attachements blocks view mail neither contains scrollbar could see attachements resized order see mail attachementpanel scrollbars resizable respect maildisplay,multiple attachments cause excessive size attachments pane,subscribe riders email list sympa list located httpnpogroupsorglistsinforiderstech email preferences list set digest reading mail using thunderbird happening mail messages showing body also separate attachments seems wierd perhaps labeled sometng else attachments email digest contain real attachments subscribe riderstech using url set riders tech digest mode check mail hours see would prefer thunderbird would display attachments want could implement tabbed interface attachments digest parts user actually wanted deconstruct digest separate messages could clicking tab would default really enhancement wierd design fixed,1
281200,251384,typing cursor,confirming bug cursor dissapears even characters typed select write thunderbird tool bar type field cursor shut short pause reappearing typing resumes continual cursor blinking,text cursor disappears pausing typing message approximately characters input,text cursor disappears completely pausing input message approximately characters input cursor reappear resume typing pause keyboard input begin typing message type least characters stop typings cursor disapper text cursor disappears text cursor remain blinking cursor blink rate set ghest rate programmer also repeat character rate set ghest well doesnt matter programs running thunderbird first time done booting yes copy running winse please poking fun maybe tell employer upgrading workaround bug goes away cursor blink rate set lower blink rate occur firefox inputing text could related thunderbird bug,1
281275,279855,search selection listbox doesnt remember previous setting subject sender entire message etc,listbox user select type search perform indicate proper saved type search last performed select entire message search dropdown menu search sometng mail account quit thunderbird look search dropdown menu search phrase email messages search phrase newsgroup messages subject sender selected step notng returned step entire message selected step due bug sure entire message even available displaying newsgroup messages perhaps default subject sender case,quick search always subject sender selected radio bullet dropdown menu restart,restarting thunderbird quick search entire messages quick search displays correctly entire message grayed text drop list subject sender selected also point entire message quick search folder entire messages close thunderbird restart look displays quick search edit box marked drop list wrong item marked quick search drop subject sender actual search scope selected used default scheme,1
281281,268034,thunderbird email import places email profilesincluding mail etc wrong accounts domain names,currently using mozilla version listed primary email client downloaded installed thunderbird version installation gave option import netscapemozilla wch selected appeared import email fine following four email accounts ebayfrednorthcom northrenofrednorthcom doctorgeekfrednorthcom lowfreqnvbellnet opened thunderbird discovered following email ebayfrednorthcom imported account northrenofrednorthcom email northrenofrednorthcom imported account doctorgeekfrednorthcom email doctorgeekfrednorthcom imported account ebayfrednorthcom one email account domain separate accounts mozilla email install thunderbird allow import netscapemozilla email uninstall thunderbird cdocuments settingscurrent userapplication data delete thunderbird entry uninstall procedure delete repeat steps email email accounts domain entered wrong email accounts consistantly described details section imported email follows ebayfrednorthcom email mozilla email ebayfrednorthcom email account thunderbird northrenofrednorthcom email northrenofrednorth email account thunderbird doctorgeekfrednorthcom email doctorgeekfrednorth email account thunderbird,mail imported mozilla dumps messages wrong mailboxes multiple accounts mail server,importing mail netscape moz profile thunderbird mail gets dumped wrong folder everytng seems migrate properly including account setups etc except messages accounts messages first account import fine messages folders accounts end inbox folder second account could related bug sure make happen someone else start looking structures files someone direct,1
281460,243504,name attached file wrong pathname contains character,tried send rarfiles wch located following path windows friend kcodingc tried attach name attachment window changed playing around bit found filenames changed name parent directory truncated files located directory starts wont get name see icon icon displayed correctly receiver mail see correct filename directory started directory contained characters see wrong filename put file want attach directory contains character foobar try attach file displayed filename changes foo receiver get file called foo displayed sent filename senders,filename attachment truncated first numbersign semicolon,filename attachment truncated first numbersign error seems introduced version,1
281462,257990,combinereorganize preferencesaccount settingsjunk mail controls,thunderbird three options windows preferences options junk mail conrtols account settings would easier use latter two folded preferences also would nice thunderbird adopted new preference windows style like new firefox one,integrate junk mail settings options account settings,bug research summary wandering bugs filed junk mail message filters account settings come short summary evaluation general attitude solution hope bugs might able closed dupes somesuch added discussion instead seem leaning direction anyway bits pieces junk mail filtering per account message filtering per account account setting per account three features managed configured seperate dialogs currrently people would like see somehow elegantly unified bugs evaluated consolidated bug bug bug bug proposed solution propose solving mess two steps consolidate junk mailmessage filters filter takes action condition met sender michaelinsitesinccom move specified folder based analysis junk mail filters different calculate probability probability move specified folder handled making normal filter even grant end user control sensitivity junk filter desire sensible relocate unified message filter account settings filters normal junk one already applied per account force user manage seperately account settings placing filters account settings simplify consolidate functionality intuitively guaged public opinion incorrectly please feel free close enhancment bug noticed lot individuals good ideas needed improvement discussions also like add comment bugs referenced attempt unify discussion unifying configuration dont want produce bugspam suggestion ettiqueteappropriatenesssp interest type solution happily produce mockups proceed,1
281584,268034,thunderbird imports mixes accounts folders,consistently trying install thunderbird getting imports mozilla folders belong account account vice versa setup mozilla mail recieve mail rules three different accounts sort different folders install thunderbird import everytng mozilla thunderbird everytng imported account settings mixed folders isp mail folders show account called school school folders show isp account appears folder issue checked wch mail folder pointing wch directory renamed localhost localhost localhost localhost everytng came roses,mail imported mozilla dumps messages wrong mailboxes multiple accounts mail server,importing mail netscape moz profile thunderbird mail gets dumped wrong folder everytng seems migrate properly including account setups etc except messages accounts messages first account import fine messages folders accounts end inbox folder second account could related bug sure make happen someone else start looking structures files someone direct,1
281768,280825,missing menu option set language messagespell type,using thunderbird type dutch english emails changing emails language intuitive moment want change emails language open spell checker change language close spellchecker start typing many international users would great enhancement introduct menu option set emails language spell type,add pref changing spell type dictionary,allows user choose dictionary want associate spell type currently spellchecker dialog combo box choosing dictionary parallel inline spell checking,1
282065,270743,installer forces download email,downloaded thunderbird email client advice friend hoping replace evil empire application installed application evaluation purposes installing thunderbird installer checkbox download messages default state checked unchecked box wanted leave email server knew default probably delete messages server email programs default unknown reason continued installation lowandbehold let application launch end install messages downloaded automatically good option information passed application knowing application default likely check new messages startup delete messages server hoped option install would save files apparently stop button grayed could interrupt process messages deleted server wch absolutely behavior wanted keep messages server available computers time leave messages server unchecked default severely impacted normal operating practice understand people admins want messages automatically deleted server destructive action default install time thanks bunches guys youve made weekend install thunderbird uncheck download messages checkbox allow installer launch thunderbird conclusion install enter account information watch thunderbird downloads messages server log server note messages deleted program sure actually want evaluating messages deleted mail server without approval program installed computer evaluate since unchecked download messages checkbox installer assumed information would passed application tnk reasonable assumption since installer unlikely able download messages tnk ive said enough figure way get messages evaluation program back insipid incredimail program putting back server stupid point,first launch account creation doesnt honor unchecking download messages option,ignoring fact cant get thunderbird download emails setup gmail account need invite ask setup bugzilla account gmail account make bugzilla account watch default owner contacts bugzillamozillaorg wait months login gmailcom select settings select forwarding pop select enable pop mail even mail thats already downloaded select messages accessed pop keep gmails copy inboxv download thunderbird httpftpfnewaolcompubmozillaorgthunderbirdnightlylatesttrunkthunderbirdwinzip expand windows thats simply copy thunderbird folder thunderbirdzip explorer view desktop double click thunderbird folder double click thunderbirdexe application dont import anytng next email mail next name enter gmail account name timeless email address enter gmail email address timelessgmailcom next pop incoming server popgmailcom use global inbox outgoing server smtpgmailcom next incoming username enter gmail email address timelessgmailcom outgoing username enter gmail email address timelessgmailcom next next download messages finish account created possible get account settings fix rest account settings use secure connection ssl leave messages server check new messages startup check new messages every minutes automatically download new messages tries log account thunderbird selects accounts inbox account created tries connect popgmailcom happens first time create account delete account quit run thunderbird create account itll honor checkbox leave sometng else selected local folders,1
282113,240520,deleting card address book without confirmation undo available,user delete entry address book without confirmation undo option available address book make single click entry press delete key keyboard red button address book toolbar entry deleted without confirmation dialog confirmation dialog please confirm deletion card cardname appear,request vcard deletion change send trash undo deleting address book card,requesting address book vcard sent trash upon deletion,1
282362,279191,add warning link clicked match appears message reduce phishing,aware one psng mehod among many used email show one url email click link takes another site people careful might hover mouse link see address really method may often help solve particular psng method however tnking automated process somewhat example user clicks link thunderbird would compare url user sees url actually redirected valid url close valid take different pagessites user would receive warning message notifying could psng scam,add phishing detection support thunderbird,get psng detector going thunderbird sure improved quite bit starts catch obvious scams,1
282381,251375,sort currently selected message onscreen,sort messages doesnt keep current ghlighted message screen mail client didnt behave like example normally read unthreaded ghlight message enable threading get context discussion thunderbird keep ghlighted thread screen searcng thousands messages painful also true message ghlighted sort date sender etc inbox enough messages need scroll ghlight message sort subject date sender etc ghlighted message longer screen ghlighted message visible sort mail,selecting message sorting causes selected item offscreen,viewing contents folder many messages select email choose different sort order perhaps sender name resort occurs ghlight message viewable window using updown arrow key returns view previously selected item folder many messages select one messages choose different sortorder item selection offscreen enough messages folder item selected ghlighted went view note using arrow change focus bring area selected item view although new selected item list maintained selected message inview,1
282388,228814,cant open composing,type run mailto open new mail compose close windows one using compose cant open unless close mailcompositionwindow start click new message close main window try start notng main tbwindow reappear,compose window open one cant reopen main window shortcut,main window still open using tools mail newsgroups since outook express alows would good idea open compose window close main window try opening main window using shortcut compose window gains focus main thunderbird window open,1
282678,280826,spellchecker check unknown words address book,spellchecker check address book finds unknown word make sure isnt someones name maybe prompt well saying someones name compose new message include someones name message spellcheck message spellchecker didnt recognize persons name spellchecker shouldve looked address book recognized persons name,add mail recipients spell type ignore list,inline spell checking frequently underlines first name last name wrote line replying messages automatically add first last name email receipient ignore list inline spell check,1
282935,244455,remind attachment bevor sending email message body contains word attachment mail attachment,common mistake sending emails attachments fill receiver subject write message body forget attach desired files sending mail happen often get emails people make exactly mistake thus would cool thunderbird searched message body words like attachment users language user clickes send finds keyword quoted text message attachments message box could pop saying sometng like seems referring emailattachment messages text however mail send attachments shure want continue sending message without attachments dont ask againoption though,help prevent forgetting inclusion attachments,theres rfe mailnews years bug hrefhttpbugzillamozillaorgshowbugcgiida went dead years recently got couple additional comments apparently nobodys acted since thunderbird different project anywayi dont believe mailnews gets merged point unlike browser firefoxi open bug tens thousands times day people start writing emails intention including attachments hereattached blah blah time writing done click send button belatedly realize forgot include attachments silly motions sending another email usually along lines doh sorry attachments included kmail recently addressed issue rather smart manner providing userconfigurable dictionary wch could actually augment lnmaintained basic dictionary terms look body text user attempts send email flag attachment present dialog box comes saying kmail believes user may forgotten attacng files dialog lets user confirm immediate sending sit back add attachments view best approach however could complemented matthew thomas suggestion hrefhttpbugzillamozillaorgshowbugcgiida putting attach button right next send button dont use buttons keyboard guy still would surely help people seem like hard task although require additional gui preferences dialogs attachment section complicated one coded note ideally possible use several dictionaries instance email people french english german french ill typically use terms cijoint cijointe cijoints jointe attachement possible starter caps english hereattached attachment etc specific steps writing email sending without attachments works well good enough,1
282992,249037,ignore thread disabled multiple messages selected,menu option message ignore thread disabled greyed multiple messages selected thunderbird newsreader downloaded today even witn thread keyboard command also ineffectual would like see ignore thread work thread subset messages witn thread selected additionally note would like see ignore thread witn right click context menu noted httpsbugzillamozillaorgshowbugcgiid httpsbugzillamozillaorgshowbugcgiid press mark message ignored following two tngs happen using unignore thread focus witn message list pane jumps seemingly uncorrelated message next one cases several messages away possibly related view sort preferences order received descending threaded thread collapsed would argue marking thread ignored view statement applies future sessions session may well want continue review message adjacent message focused installation vanilla changes made setup set sorting preferences mentioned pretty simplistic reader newsgroups get new messages usually mark grouped thread ignored dont see next time cant wholesale mark threads ignored would make scanning newsgroups expensive time,multiselect groups articles set watchignore,want set one articlesthreads watcgnore one step mutliselect needes threads press work multiselect threads watcgnore menupoint disabled,1
283202,282303,way user change easily emails look like,backgrounds email incredimail lets take full control emails look like select hundreds email backgrounds fit mood occasion people send incredimail emails dont need download anytng order see backgrounds know lot boys girls like send beautiful mail background image html lot use incredimail send message httpwwwincredimailcom use several mail client easy multiple adressbook sent messages applications etc suggest new feature plugin thunderbird way user change easily emails look like incredimail paper letter package possibility import package containing background image font attributes family color alignment object image sound user select letter theme writes new mail gallery emoticons,build active community based support template driven email creation emoticons,basic idea able send nicely designed emails based templates emoticons like already used lot example incredimail support include possibility maintain templates like extensions plugins emoticons download web updatemozillaorg thunderbird create framework community driven website updatemozillaorg like already used extenstion plugins download upload mail templates single ones sets emoticons packages web updatemozillaorg screenshots forum aso update beta mozdevorg tnk adding feature greatly improve acceptance people want send nicly designed mails greeting cards normal users much design large collection wallpapers images harddrive wch choose play putting everytng together mail composer designing mails normally takes lot time predefined mail templates created community willing design templates thunderbird make much easier also much enjoyable since possibly look lot better tnk enhancement downgraded plugin wch created somebody day really encouraged actively supported mozillaorg many thanks work thunderbird mozilla far thomas zillinger,1
283203,283202,way user change easily emails look like,backgrounds email incredimail lets take full control emails look like select hundreds email backgrounds fit mood occasion people send incredimail emails dont need download anytng order see backgrounds know lot boys girls like send beautiful mail background image html lot use incredimail send message httpwwwincredimailcom use several mail client easy multiple adressbook sent messages applications etc suggest new feature plugin thunderbird way user change easily emails look like incredimail paper letter package possibility import package containing background image font attributes family color alignment object image sound user select letter theme writes new mail gallery emoticons,way user change easily emails look like,backgrounds email incredimail lets take full control emails look like select hundreds email backgrounds fit mood occasion people send incredimail emails dont need download anytng order see backgrounds know lot boys girls like send beautiful mail background image html lot use incredimail send message httpwwwincredimailcom use several mail client easy multiple adressbook sent messages applications etc suggest new feature plugin thunderbird way user change easily emails look like incredimail paper letter package possibility import package containing background image font attributes family color alignment object image sound user select letter theme writes new mail gallery emoticons,1
283207,283208,startup get screen called gecko contains code,summary says thunderbird doesnt load see screen code using suse pro run optthunderbirdthunderbird get screen start thunderbird main window,startup get screen called gecko contains code,summary says thunderbird doesnt load see screen code using suse pro run optthunderbirdthunderbird get screen start thunderbird main window,1
283232,239685,open eml attachment,first newbie maybe post wrong place sure bug using file open saved message get attached filees see filenames squarebox also wanna doubleclick eml explorer started open saving true msg would nice company seems like outlook rules file open saved messages open attached filees notng attached files opened,non accessible attachments eml,opening eml wch includes attachements accessible file names boxes shown thunderbird mail save message attachements eml open eml file open file file names attachements shown cant openedsaved attachements accessible like normal messages,1
283498,259280,folder created user wants change folder capitalization allow stating folder already exists name,example created folder inbox labeled videosync wanted rename videosync removing extra capitalization told already folder name change name different name back original delete folder start new one every time occurs happens rename folder time user choose rename individual folder allow folder named tng change capitalization,cannot change case upper lower folder name,cannot change folders spelling uppercase lowercase vice versa internally folder name seems equal create folder suse rename folder suse error message translated folder name exist rename work workaround rename sometng else rename back originally choice example suse suse suse,1
283617,259280,possible rename folder changing letter fromto capital,try rename folder stuff stuff stuff stuff get error thunderbird says already folder name dont know correct error using german version try rename folder explained way error change fromto capital theres easy workaround rename folder first another name back,cannot change case upper lower folder name,cannot change folders spelling uppercase lowercase vice versa internally folder name seems equal create folder suse rename folder suse error message translated folder name exist rename work workaround rename sometng else rename back originally choice example suse suse suse,1
283723,271439,reopen domain overwritten autocompleted default domain,bug marked closed still present please reopen marking major since result misdirected email cutandpasted description putting address field new email isnt match address book thunderbird offer autocompleted address using default domain set overtype actual domain want tting tab get subject field thunderbird overwrite domain typed default domain happens wle several emails astray upgrading ive watcng field closely start typing address field pause entering part address wait thunderbird suggest completion default domain overtype suggested completed address real domain tab observe address reverted originally suggested completed address watched domain part address typed got replaced default domain address changed,autocomplete selects wrong address,using autocomplete address field composition window incorrect addresses selected even explictly type address open composition window type first letters address wait autocomplete come bugs occurs autocomplete finds multiple matches complete address selecting pulldown addresses typing sometng listed autocomplete quickly enter example terpauseautocomplete comes multiple choices rybdcomenter autocomplete select first address pulldown even though selected notng typed full address started autoselect select address even one selected autocomplete select first address pulldown unless selected,1
