Issue_id,Duplicated_issue,Title1,Description1,Title2,Description2,Label
369296,369160,empty tooltip mouse folders views folders view,empty tooltip mouse folders views folders view using tbird version beta windows folder name ellipsis get full folder name tooltip folder name fits doesnt ellipsis get empty tooltip screen shot coming next,empty tooltip tiny rectangle every folder marked read,strange empty tiny tooltip hovering mouse nonshortened folder folders wch shortened folder pane small fit tooltips work usual stretch folder pane wide enough folders fit hover mouse cursor folder using vertical layout,1
369310,302427,rfemails sorted date grouped sender,like group mails sender sort date example sender date max max max tom tom john,grouped sort,suggestion bug grouped sort automatically sort date recieved secondary sort emails sorted sender like emails sort date recieved sorted date sorted sender emails still chronological order thanks sort date recieved grouped sort sender emails sorted sender groups emails sender grouped together senders nameaddress however emails sorted date secondary sort sort sender group sort emails date witn group,1
369352,297534,rolling selection bar messages marked read automatically,dear sirs downloaded thunderbird version beta hoping problem marking incoming messages messages folder read would solved surprise solved went tools options advanced general option wait seconds marking message read checked unchecked pressed button tried one time see result would surprise work time decided close thunderbird lunch one time luck parameter fixed unchecked mark messages read unbold sender recipient subject date etc click scrolling arrow keys list messages unbold double click mark read waiting hear best regards theodore chryssantdis chryssanholgr list message inbox local folders scroll list message one one arrow keys notice message selection bar automatically unbold messages marked unread immediately marked read software act accordingly option tools options advanced general wait seconds marking message read checked unchecked,want entirely disable marking message read viewed,unchecking mark message read intuitively expected itll disable automatic marking messages read mark manually wch wanted option could probably better phrased mark messages read unless displayed seconds alternatively add another option make original option suboption mark messages read automatically mark messages read unless displayed seconds,1
369445,450038,use new format thunderbird support url,currently support url localized string mailnewsntsandtipsurlhttpwwwmozillaorgsupportthunderbird convert use format used dictionaries addons release notes would look like httplocalewwwmozillacomlocaleappsupport list values localizers currently using url httplxrmozillaorglnmozillasearchstringmailnewsntsandtipsurl,help shredder help doesnt redirect help site applications locale,mozilla macintosh intel mac rvpre thunderbirda using version thunderbird wch candidate build alpha dont get german help pages clicking help shredder help instead get redirected httpwwwmozillacom idea many locales affected long dont official support site thunderbird locale url translated version located right,1
369745,355537,mail filters apply tags keywords move messages sometimes lose tags,reports forums mail filters apply tags move message result messages without tags applied see forum discussion httpforumsmozillazineorgviewtopicphpp,filters action includes adding tag filter work incoming mail must run manually allow antivirus clients quarantine individual messageson,handful filters hundreds wch msgfilterrules data nameannouncelistsmozillaorg enabledyes type actioncopy folder actionvaluemailboxnobodylocalfoldersarcvemmozillaorganizationannouncelistsmozillaorg actionaddtag actionvalueannouncement actionmark flagged conditionor listidisannouncelistsmozillaorg listidends withannouncelistsmozillaorg namesecadvsecuniacom enabledyes type actioncopy folder actionvaluemailboxnobodylocalfoldersarcvessecuniasecurityadvisorysecadvsecuniacom actionaddtag actionvaluelabel actionmark flagged conditionor fromissecadvsecuniacom fromends withsecadvsecuniacom action occur normal pop download necessary filter list execute run filters define filters move messages copy messages add tag download mail would trigger cases observe moves work tags sure copy except fails combined tag present weeks,1
369847,247223,rfi antivirus api,thunderbird antivirus api find information considered develop antivirus api thunderbird minimal requirements api would include able scan individual email messages every time user accesses scan raw email well individual partsattachments parsed thunderbird add read modify certain headers messages remove individual partsattachments modify individual partsattachments including changing name mime type instruct thunderbird removedelete entire message even based scanning one partattachment message compact folder instruct thunderbird block access individual parts message entire message inform user reason infected message thanks erlendur erlendur thorsteinsson wwwfprotcom didnt try,request antivirus support,since viruses sent email attachments would nice thunderbird option scan attachment viruses using antivirus software already system apply apply apply apply,1
369892,283425,new mail alert icon notification system tray cancelled deselecting optionsgeneral,deselecting visual new mail notification alert icon optionsgeneral tab restarting thunderbird reboot new mail notification keeps displaying system tray verified config option mailbiffshowalert false deselection tools options general deselect show alert new mail arrives close options wizard restart thunderbird mail icon stops displaying new mail arrives,add prefs option disable dont show newmessage tray icon,would like see option disable new message tray icon,1
369921,354748,status bar disappears resizing window,summary says pretty much check screenshots,status bar disappears bottom screen message preview certain height,selecting wide view viewlayout certain window sizes cause status bar disappear bottom screen select viewlayoutwide view start making window smaller vertically inch two time point status bar start disappear bottom screen screen made smaller iti disappear altogether status bar continue visaible seems reminiscent bug except one supposedly fixed two years ago thunderbird still seeing checked compiledfromsource version version supplied fedora core updates,1
370042,336334,ctrla search window select messages,possible select messages search window shortcut ctrla open search window ctrlsftf search sometng gives one result select message press ctrla notng happends messages selected,select using ctrla fails message search window,youre search messages window advanced search quicksearch field attempt select using ctrla keyboard combo fails ctrl sft selecting groups works,1
370334,369893,save draft dialog appears even changes save,starting new mail message accident trying close immediately dialog appears asking want save message drafts folder thus instead one quick click correct mistake also click dont save dialog open new compose window close window immediately dialog appears asking want save draft message since theres notng save dialog appear window closed immediately wle pretty clear message recipients subject body closed without warning worth discussing draw line message recipient content saved message subject line message body recipient saved dialog appear bring new message window reply dont make changes email addresses subject body personally tnk dialog show user done editing soon theyve typed anytng anywhere dialog good click reply close compose window without making changes get back state clicking reply one click would required click cancel dialog little different click reply read messages come back compose window close since easy get right back compose window perhaps could even timing element decision though cutoff would presumably arbitrary,asks save shouldnt since fix bug,proposed fix fix bug thunderbird asks want save changes situations shouldnt open blank mail dont edit try close save template try close patch fixes cases keeping track autosave rather explicit save,1
370451,370690,problems downloading mail offline,past days problems downloading myt mail offlien viewing set preferences download mail offline viewing offline mail downloaded said need view online need several times mail downloads tried use downloadsync button couple success opened closed message download using imap made sure large files inbox seem help sure happening receive mail downloadsync mail offline mail downloaded repeat process mail downloaded make sure process every single piece mail receive several times make sure downloaded mail correctly downloaded everytime line osx version,downloaded mail shows blank instead actual mail,tried using thunderbird beta download mail wle headers correct read mail since mail open blank read mail using thunderbird pine mail downloaded correctly mail mail date shows blank tried look source code blank well online read open piece mail mail blank mail easily able see online well line show blank box,1
370514,235956,account folders folded showing unread messages,every folder number unread messages shown name account folded cant see numbers especially loads accounts many low traffic youd like foldeclose accounts dont need scroll seeing accounts like unread numbers folders account added shown bend name account foldeclosed,add number unread messages next collapsed account name,would useful number unread messages parentesis next account name useful someone many accounts folder list collapsed,1
370652,223132,able read mailheader smartway,possible read mail raw format headers text window possible set viewheadlinesall headers displayed grey field top mailwindow header quite big lines able display one window understand problem,need scrollbar envelope panel view headers long address lists,mail header lot lines many fit window currently showing mail headers view headers problem way scroll headers see even maximizing window doesnt show add scrollbar area find email lot headers view headers cant see put scroll bar workaround view message source,1
370723,268879,opning option select laste viewed message,programe dont present mail whene chose option remumber last selected message general options,remember last selected message work across sessions restart,previous selected message restart selected displayed message pane thunderbird startup start thunderbird select message watch preview message pane close thunderbird open thunderbird message selected thus shown message pane show message pane select last selected message restart cant imagine isnt asked sorry,1
370762,263027,rfe hidedelete unused special folders,special folders use templates unsent use rarely drafts seems impossible delete folders cluttering view would nice feature delete optionally ding folder empty may useful may used trash folder currently empty,option hide empty folders including drafts sent junk trash,would like configuration option empty folders possibly need doubleclick parent folder see cldren dden implemented expect would work similar microsoft method ding unused menu items unless click special lower bar clicked account twisty open show folders messages counts sizes extra tng click dden ones would help problems requiring enhancement request showing message counts closedrolled account labels since would reduce space account uses accounts displayed one time,1
370879,370183,open saved message doesnt work,thunderbird version beta tried open message file menu action open saved message doesnt seem anytng checked venkman even kind exception,file open saved message nothing anymore,file open saved message doesnt anytng anymore errors console either regressed branch httpbonsaimozillaorgcvsquerycgitreeiddefaultmodulethunderbirdtinderboxbranchmozillabranchbranchtypematchdirfilefiletypematchwhowhotypematchsortbydatehoursdateexplicitmindatemaxdatecvsrootfcvsroot fallout bug perhaps,1
370918,370015,blank menu item bottom edit menu,blank menu item bottom edit menu using version beta windows using favorite folder view subfolder bugzilla imap account sspitzermozillacom selected,duplicate options account settings items edit menu,main mail window edit menu duplicate options preference moreover descriptive text last position clicked opens options window tools options attachment follows also tested fresh new profile without extension cutem etc still albeit smaller,1
370961,58140,save file function doesnt work multiple emails,cannot use save feature save multiple messages makes saving emails text file time consuming select multiple emails file save file option greyed,save multiple messages individual files directory,mailnews file menu save submenu containing two items file template options work expected single message multiple messages selected remain enabled simply notng simplest solution would disable two menu items one message selected better solution would get work multiple messages would normally expect imho saving whole group messages single folder one command would one useful applications save file menu item,1
371082,58140,feature request save emails within folder,looking ways save big number emails folder found cant choose folder emails folder filesave use case feature emails folder want save text file along emails headers type ctrls times feature emails folder want save text file along emails headers filesave get saved along header info txt file feature advanced emails folder want save text file along emails headers filesave get saved multipleemlgz zip using linux,save multiple messages individual files directory,mailnews file menu save submenu containing two items file template options work expected single message multiple messages selected remain enabled simply notng simplest solution would disable two menu items one message selected better solution would get work multiple messages would normally expect imho saving whole group messages single folder one command would one useful applications save file menu item,1
371164,309566,send mail attachments attachments name umlaute characters example outlook express able decode attachments name,thunderbird perfectly work use thunderbird newest write mail attachments attachments name special characters example hungarian umlaute umlaute send people uses outlook express open mail find following attachment name attdoc attdat,sending attachment long multibyte filename receiver uses outlook filename changed attxxxxxx clients still doesnt support rfc,send mail cnese filename attachment resive outlook express filename change version send mail cnese filename attachment resive outlook express file name change attxxxxxx like,1
371168,366255,spellchecking broken mozispellcheckingenginedictionary,mozilla windows windows rvpre thunderbirdb spellchecking working installed install beta dede win open addons manager drag drop files httpsaddonsmozillaorgfirefox httpsaddonsmozillaorgfirefox restart open message compose window type sometng errors recognize notng marked wrong check dictionary toolbar see notng selected select dictionary see find text check open error console fehler uncaught exception exception component returned failure code xcf nserrornotinitialized mozispellcheckingenginedictionary nsresult xcf nserrornotinitialized location frame chromemessengercontentmessengercomposemsgcomposecommandsjs changelanguage line data fehler uncaught exception exception component returned failure code nserrorinvalidpointer nsieditorspellcheckgetnextmisspelledword nsresult nserrorinvalidpointer location frame chromeeditorcontentedspellcheckjs nextword line data,exception thrown nsieditorinlinespellchecker openingclosing compose window,thunderbird version beta everytime click compose new message icon toolbar get following error erreur exception component returned failure code nserrorfailure nsieditorinlinespellchecker nsresult nserrorfailure location frame chromeeditorcontenteditorinlinespellcheckjs anonymous line data ficer source chromeeditorcontenteditorinlinespellcheckjs ligne corresponding code var inlinespellchecker editor null inlinespellchecker null init function editor enable tseditor editor tsinlinespellchecker editorinlinespellchecker line tseditorqueryinterfacecomponentsinterfacesnsieditormozillabranchsetspellcheckuseroverrideenable error thrown closing compose window,1
371271,499543,attachment panel overlays status bar smallheight message panes,spinoff bug new attachment panel place viewing message panes message pane attachment drag splitter panes attachment splitter towards status bar message body shrinks wle attachment panel maintains whatever height bottom envelope panel meets attachment splitter attachment panel driven downwards bottom edge encroaches status bar xref bug comment see overflow bottom bug comment,message header attachment box display top statusbar,read email message pane drag splitter also see description message header application border happens message header main text email select email see message pane drag splitter,1
371366,223132,many names field message display names,many recipients field message display scroll bar move receive email school teachers listed field see names cannot scroll message load email school first class system listing recipients cannot read message scroll bar move message,need scrollbar envelope panel view headers long address lists,mail header lot lines many fit window currently showing mail headers view headers problem way scroll headers see even maximizing window doesnt show add scrollbar area find email lot headers view headers cant see put scroll bar workaround view message source,1
371701,368303,junk settings wont saved,tried change junk filter settings ive checked trust spamassassin tnk named little bit different english version wasnt able save changed settings junk filter anymore open mail account setting change settings wch source trust click close thunderbrid run thunderbrid try change settings settings junk saved anymore save settings junk filter,thunderbird forgets junk settings account manager,beginning thunderbird beta tnk beta profile manager forgets junk settings junk filter ist working must mail profiles open mail profile manager goto first mail account tick checkboxes junk settings goto second mail account untick checkboxes junk settings goto first mail account checkboxes first mail account unticked checkboxes first mail account still ticked happens english german version beta went last trunk build problem happens current user profile new created ones,1
371708,329555,activate mail window clicking notificiation window,patch regression new notification window main window activated notification window clicked,new mail notification alert clickable,previously prior bug could click mailbox name alert open thunderbird particular mailbox new format alert none display seems linked imagining best approach would make specific messages shown link message thunderbird outlook seems even offer option flag delete message might nice options well spam flagging message,1
371717,372135,displaying printing attached mails broken,forwarded mail forwarded tried open first attached message unable print except print wrappermail cant open would emlfiles dont know attach thunderbird debug log,attachments saved emails eml opened,saved email eml opened double clicking opens without problems attached files pdf files opened popup window telling file found eml file made two different checks opened eml outlook express opened eml file sent opened attachments file times works save email attachment open double clicking double click attachment get error message telling file found open attachment look path error message found sometng could problem path looks like path eml filenumberpartmore parameters guess first maybe bug similar httpsbugzillamozillaorgshowbugcgiid,1
371791,326587,changing default smtp server change committed,change smtp server settings add second one make default messages still send via old default smtp server session set smtp server logical default create message set smtp server set smtp server default try send message created step create new new message try send use old default use default even restart message sent via old default smtp server solution first delete smtp server smtp server honoured used,switching multiple default smtp servers doesnt work,laptop migrate various networks use different smtp servers send emails toolsaccount settingsoutgoing server smtp configure want use servera set default use networka move networkb want use serverb thus set default however ignores setting uses still serverb ignores setting way help delete servers one want use mistake used still wch ive downloaded recently define smtp servers toolsaccount settings dialogoutgoing server smtp choose one default send mail work choose another one default send mail works still using one wch used default thats bad,1
371868,371850,cant erase clipboard entry,composing email every time type phrase automatically entered phrase copied pasted several weeks ago cant copy new phrase get rid old phrase act like clipboard entry type automatically enters bylaws olympia kiwanis foundation february happens page bylaws olympia kiwanis foundation february page page,cant erase clipboard entry,composing email every time type phrase automatically entered phrase copied pasted several weeks ago cant copy new phrase get rid old phrase act like clipboard entry type bylaws olympia kiwanis foundation february happens page bylaws olympia kiwanis foundation february page page,1
371884,223340,attachment list pane grows message pane,lot attachmentsi jpeg images attachment pane grows message pane making impossible read even stand alone message window sent mail lot attachments open thunderbird open stand alone window able read mail contents get interfered attachment list message area smaller attachment list attached screenshot stand alone message window,multiple attachments cause excessive size attachments pane,subscribe riders email list sympa list located httpnpogroupsorglistsinforiderstech email preferences list set digest reading mail using thunderbird happening mail messages showing body also separate attachments seems wierd perhaps labeled sometng else attachments email digest contain real attachments subscribe riderstech using url set riders tech digest mode check mail hours see would prefer thunderbird would display attachments want could implement tabbed interface attachments digest parts user actually wanted deconstruct digest separate messages could clicking tab would default really enhancement wierd design fixed,1
372265,372261,nightly build caused freeze,nightly build version alpha installed messages displayed cursor locks hour glass functions still available like pulling changing folders etc messages ever displayed cursor stays hour glass,blank message list message pane update,message list message pane blank update error console list errorslisted treecolumns function error line threadpanejs treecolumnsiremoveattributesortdirection gmsgcomposegetexternalsendlistner function messagecomposecommandsjs line var externallistener gmsgcomposegetexternalsendlistener foldersummeryinfoelparsefolder function line newmailalertjs foldersummaryinfoelparsefolderfolder new urllistenerfolder asyncfetch open application authentication mailboxes visible status bar message panes blank,1
372276,373403,default program list doesnt identify thunderbird default using,screenshot issue seen using version alpha str default programs review list wch includes three entries thunderbird one entry identified news cant tell wch two default mail rss screenshot attached,bogus vista keys shim need cleaned installing thunderbird,marcia gets gold star catcng one wish listened little closely pointed last week clean vista install install note provided microsoft appears writing following vista keys key hklm software registeredapplications name mozilla thunderbird value softwareclientsmailmozilla thunderbirdcapabilities also writes following capabilities keys clientsmailmozilla thunderbird startmenu urlassociations mailto mozilla thunderbirdurlmailto particularly bad thunderbird uses thunderbird mozilla thunderbird name key write registeredapplications result user see thunderbird listed twice default programs neither rob idea generating keys certainly doesnt firefox,1
372286,372261,mail folders dont show emails update,thunderbird alpha installed new update noticed folders didnt show emails made cursor change hourglass still functioned searched able find emails open views setup fine view threads messages also tried open thunderbird click mail folder thunderbird alpha installed new update noticed folders didnt show emails made cursor change hourglass still functioned searched able find emails open views setup fine view threads messages even deleted msf files recreated still didnt show emails folders update shown emails every folder fix find previous version install one able see emails folders,blank message list message pane update,message list message pane blank update error console list errorslisted treecolumns function error line threadpanejs treecolumnsiremoveattributesortdirection gmsgcomposegetexternalsendlistner function messagecomposecommandsjs line var externallistener gmsgcomposegetexternalsendlistener foldersummeryinfoelparsefolder function line newmailalertjs foldersummaryinfoelparsefolderfolder new urllistenerfolder asyncfetch open application authentication mailboxes visible status bar message panes blank,1
372362,223340,window showing attachements names obstruct visibility message,receive email many jpgs attached tens pictures space email displayed shared half frame attachments names half frame message shown aka inline pictures asked lot people deranged cases attachments names sometng like jpg dont care mostly ill want space see actual message want request improvement area maybe scrollbar could added frame showing attachments names restrict space attachments names shown rows rows enough attachments wch enough normal emails emails less equal rows attachments scrollbar appear put screenshots better explain mean httppicasawebgooglecomlbinicthunderbirdfeaturerequest thank receive email jpgs attached half space message displayed obstructed jpgs names repeat jpgs attached message display obstructed even double click limit space attachments names displayed rows add scrollbar frame attachments names displayed rows names need displayed,multiple attachments cause excessive size attachments pane,subscribe riders email list sympa list located httpnpogroupsorglistsinforiderstech email preferences list set digest reading mail using thunderbird happening mail messages showing body also separate attachments seems wierd perhaps labeled sometng else attachments email digest contain real attachments subscribe riderstech using url set riders tech digest mode check mail hours see would prefer thunderbird would display attachments want could implement tabbed interface attachments digest parts user actually wanted deconstruct digest separate messages could clicking tab would default really enhancement wierd design fixed,1
372392,331840,message count bad read total,dont know number read mail total mail first time view cant reproduce couldnt reproduce,wrongnegative message counts unread total statusbar account selected,anybody else seen main folder thunderbird computer called lokale ordner english called local folders right corner statusbar see unread total bug two sense using mozilla windows windows thunderbirda,1
372421,452162,autoupdate fails reinstall fails,allowed tbird automatically install update complained wasnt able update files stuck endless loop updaterexe attempting update thunderbird reporting couldnt update files downloaded thunderbird setup exe mozillaorg ran install try launch thunderbird get message previous install complete correctly finisng install fresh copy xpicleanupexe launched see details see details see details autoupdate succeeded fresh install succeeded,lessen number cases restart required application update mozmapidll mapiproxydll,spinoff bug comment lessen often application update require restart complete bug fixed done making copy mozmapidll main culprit install update adding copy registry instead check binary files seldom ever change arent recompiled,1
372472,452162,software update restarting indefinitely fail install update time,time start thunderbird window wch says sofwtare update thunderbird installing goes end another window appears saying software update failed one files could updated please make sure application closed permission modify files restart thunderbird try software update restarting indefinitely fail install update time looged administrator winxp rights really annoying access emails happended past month ago way reinstall thunderbird uninstalled way around problem time updates cannot use thunderbird time start thunderbird goes directly installing software update fails loop indefinitely trying update failing expect update would install normally would able use thudnerbird updaterexe updatexml file updates xmlnshttpwwwmozillaorgappupdate update typeminor namethunderbird version extensionversion detailsurlhttpwwwmozillacomthunderbirdreleaseshtml licenseurlundefined serviceurlhttpsausmozillaorgupdatethunderbirdwinntxmsvcreleaseupdatexml installdate statustextinstall pending buildid iscompleteupdatetrue patch typecomplete urlhttpdownloadmozillaorgproductthunderbirdcompleteoswinlang hashfunctionsha hashvalueaaabdeceac size selectedtrue statepending patch typepartial urlhttpdownloadmozillaorgproductthunderbirdpartialoswinlang hashfunctionsha hashvalueefbaddfaaaffa size selectedfalse statedownloadfailed update updates activeupdatexml file updates xmlnshttpwwwmozillaorgappupdate update typeminor namethunderbird version extensionversion detailsurlhttpwwwmozillacomthunderbirdreleaseshtml licenseurlundefined serviceurlhttpsausmozillaorgupdatethunderbirdwinntxmsvcreleaseupdatexml installdate statustextinstall pending buildid iscompleteupdatetrue patch typecomplete urlhttpdownloadmozillaorgproductthunderbirdcompleteoswinlang hashfunctionsha hashvalueaaabdeceac size selectedtrue statepending patch typepartial urlhttpdownloadmozillaorgproductthunderbirdpartialoswinlang hashfunctionsha hashvalueefbaddfaaaffa size selectedfalse statedownloadfailed update updates,lessen number cases restart required application update mozmapidll mapiproxydll,spinoff bug comment lessen often application update require restart complete bug fixed done making copy mozmapidll main culprit install update adding copy registry instead check binary files seldom ever change arent recompiled,1
372599,372135,fails save attached files nonembedded forwarded emails,emails forwarded attachments already contain attached files attached files cannot saved receiver forwarded emails containing nested attachments reproduce bug following choose option forwarding emails attachment thunderbird send email containing attached file pdf document forward received email open received email open attached forwarded email separate window doubleclick attached email icon try save pdf attached attached email email window read aloud error message cannot save attachment error cannot save attachment attachment saved javascript console error uncaught exception exception component returned failure code nserrorinvalidpointer nsimessengersaveattachment nsresult nserrorinvalidpointer location frame chromemessengercontentmsghdrviewoverlayjs saveattachment line data,attachments saved emails eml opened,saved email eml opened double clicking opens without problems attached files pdf files opened popup window telling file found eml file made two different checks opened eml outlook express opened eml file sent opened attachments file times works save email attachment open double clicking double click attachment get error message telling file found open attachment look path error message found sometng could problem path looks like path eml filenumberpartmore parameters guess first maybe bug similar httpsbugzillamozillaorgshowbugcgiid,1
372682,292120,tray icon new mail cleared deleted message,start unread messages new message arrives envelope icon appears shell tray delete new message sending trash folder rightclick trash folder empty trash envelope shell tray disappear actually click trash view empty contents steps reproducing bug included details section shell tray icon away unread messages,delete new unread mail message system tray notification icon remains,recieve new mail message thunderbird delete wle still new unread noting distinction new unread read maildoes earn bonus points system tray notification envelope remians present send mail message account configured thunderbird delete newly arrived mail message look system tray envelope remains envelope disappeared immediately message deleted default installation wle talking system tray icons love idea bugzilla guy gets lets get board,1
372699,452162,autoupdate runs quits giving failed messagesi forget itunable access somethingquit programs may using keeps infinite loop kill thunderbird,cause quickcamexe logitechs quickcam program exit program runs fine happened previous update well quickcamexe running logitechs quickcam software attempt update thunderbird via auto update put major severity since people wont know fix really pain since people need check email right away cant problem resolved majority probably dont check forums solutions also update automatic little user intervention fix allow updater work simple probably average joe,lessen number cases restart required application update mozmapidll mapiproxydll,spinoff bug comment lessen often application update require restart complete bug fixed done making copy mozmapidll main culprit install update adding copy registry instead check binary files seldom ever change arent recompiled,1
373095,452162,failed update,downloaded update email account brought install fails,lessen number cases restart required application update mozmapidll mapiproxydll,spinoff bug comment lessen often application update require restart complete bug fixed done making copy mozmapidll main culprit install update adding copy registry instead check binary files seldom ever change arent recompiled,1
373107,242791,delay displaying messages selected keyboard,messages selected keyboard displayed around second preview pane messages selected mouse displayed instantly folder multiple messages select first message press arrow key select next message preview pane take moments update display currently selected message preview pane update instantly messages selected mouse pressing delete key delete message updates preview pane instantly seems arrow keys page updown keys affected behaviour might design allow fast movement selection indicator via keyboard without preview pane slowing tngs however least parameter aboutconfig set amount delay disable current delay severly slows navigation operation thunderbird via keyboard,clickselecting email displays instantly moving mails using cursors causes annoying delay,clickselecting email displays instantly preview screen moving mails using cursor keys causes extremely annoying delay around seconds put delay people trying save time click email inboxlist hark quickly appeared preview window use cursorup next email wait seconds wonder took seconds display email one email displayed instantly one takes wle instant,1
373165,257713,enable using email adress defined accounts,catchall mailbox server user receives email possible adresses domain thunderbird show header mails possible create reply using email adress incoming mail sent workaround change account information indentity time match required adress solution add dropdown entry like email adress mail compose window user add individual adress used instead selected accountidentity adress know common case wch would need complex solution small solution would already help,onthefly identity editing creation envelopeto disposable email address handling,feature request often used disposable email addresses submitting web forms lurking mailing lists occasionally need send messages identities confirm subscription request respond message pain create new identity write single message would nice thunderbird supported one following ability writing message manually edit field onthefly wout creating identity benefit create temporary mail account server easily send message thunderbird also without much hassle reply messages received address ability writing message button field set value certain header envelopeto message replied benefit easy reply messages received temporary address ability automatically happen certain criteria met certain account envelopeto matches pattern benefit ultimate nouserintervention approach responding temporary address dynamic identity generation set sometng like receive message foodomainorg automaticallly create new identity witn account email address realize thunderbird cant know sure message received case notng benefit alternate implementation ultimate nouserintervention approach,1
373337,369104,subject text spell check even spell check type setting,setting tools options composition spelling enable spell check type subject text spell checked composing message switch setting tools options composition spelling compose new message start typing incorrect words language spell checker incorrect words underlined red underlining,spell check type subject line always new plain text message compose window,fix bug enables spellcheck subject line spell check type feature underlines words dislikes red dotted lines even turned globally disable current compose window necessary enable first disable happens compose messages html format uncheckt html composer doesnt show misbehavior uncheck compose messages html format account settings disable spell type globally start writing new message type nonsense words subject line misspelled words underlined misspelled words underlined spell type deactivated,1
373349,320880,way close mozilla thunderbird window using mouse,closing mozilla thunderbird window using mouse opened main possible mac buttons top left present however mozilla thunderbird window opened address book mac buttons longer present obvious way left close window would press esc wch still works open address book open mozilla thunderbird window absence mac buttons top left pressed mouse window closed mac buttons top left portion window present similar mozilla thunderbird window shown launched main thunderbird,thunderbirdabout thunderbird dialog box address book sheet modal window,opening thunderbirdabout thunderbird dialog box address book window dialog box opened sheet modal window compose mail main window open address book thunderbirdabout thunderbird sheet modal window appears nonmodal window close button like dialog box main window marked resolved bug address book seems forgotten similar patch work bug,1
373453,217076,dont close thunderbird done emptying trash exit shutdown closing,using thunderbird dialup environment thunderbird configured imap config option set automatically empty trash close product close thunderbird clearly still working emptying trash disconnect isp inside second window closing thunderbird thunderbird squalk able connect mail server cosmetic anytng suggest thunderbird show sort dialog upon closing emptying trash rather giving user impression actually closed delete email wch goes trash close thunderbird disconnect isp immediately thunderbird pop dialog able connect mail server,unable tell empty trash expunge inbox exit complete,empty trash exit expuge inbox exit selected currently way tell operations complete particular importance dailup imap users often accidentallly disconnect wle empty trash operation progress preventing folder imap server actually emptied email trash folder imap account access via dailup configure account empty trash exit exit thunderbird disconnect dailup session immediately thunderbird window closes received message connection iamp server terminated presented popup window saying folder cleanup progress would warned disconnect poup disappears,1
373584,339391,message preview scrolls back beginning autochecking messages,every time thunderbird automatically checks new messages scrolls message preview window back top set thunderbird check new messages every minutes select long mail message scroll message screens wait check messages scroll preview preview windows scroll back beginning preview window maintain position,message pane scrollbars jump top new junk mail comes,bug ended regressing bug reading message scrollbars message pane folder gets new mail gets marked junk end reloading message reading causing scrollbars jump back top,1
373647,278453,email signature multiple idenities,set multiple identities email server default account set email signature start quoted text option start reply quote works place signature replyabove quote chose option save switches back quote way make keep setting select happens secondary identity main identity keeps option correctly add email account click manage identities add second account click compose tab check box automatically quote original message replying change place signature reply click open second identity back quote signature show quote save setting chose,cant save signature placement preference reverts default multiple identities,use thunderbird imap email account several identities setup addition primary identity set composition signature settings reply signature quote remembers setting primary identity however additional identities remembers reply position select put signature test still puts quote back settings reverted back default quote setting,1
373749,377998,reply gets default identity recipient sender one multiple identities,reply message sender one identities default identity taken recipient create emailaccount imap pop emailadress aexampleinvalid additional identity bexampleinvalid receive message bexampleinvalid aexampleinvalid reply message aexampleinvalid default identity bexampleinvalid regression thunderbird everytng,wrong address reply replies account identities,try reply email recipient address proposed compose window wrong select incoming email click reply reply button recipient address proposed recipient original email email address recipient address proposed sender original mail previous releases thunderbird works well,1
373804,370345,reintroduce xpath support,xpath useful thunderbird extension development hoping could compiledin,xpath thunderbird,default extensions list thunderbird branch include transformiix wch means xslt xpath thunderbird run code thunderbird extension javascript shell var parser new domparser var xmldoc parserparsefromstring textxml printxmldocevaluate typeofxmldocevaluate see thread test cases diagnosis httpgroupsgooglecomgroupmozilladevtechxmlbrowsethreadthreadfcdf code prints undefined run witn thunderbird beta documentevaluate method exist code prints function run witn firefox xulrunner expected thunderbird likewise,1
373821,405440,large imap emails stopped transfer result broken client cache,certain circumstances described case receiving large email via imap press stop current transfer button leave tbs local cache message corrupt thus unable view email issue occurs email witn folder selected offline use issue affect users stop current transfer action usually possible except large emails network connection imap server slow therefore cannot affecting many users occurs plain text mime messages case provides example embedded image fault occurs using plain text finding enough text create large enough email take long enough stop transfer takes used war peace httpwwwarcamaxcomfictionb easier find attachments images bump email sufficient size witness problem limitations case might line speed may quicker mine may simply increase number images test case ready account accessible via imap folder inbox ready use test folder least one email must selected offline use create message line text paste directly body image size step need use thunderbird sending client send imap account refresh imap inbox select new large test message let download satisified select different message return large test message satisfy repeat move message different folder selected offline use select folder refresh contents necessary select large test message notice starting download afresh completes click toolbar button stop current transfer select different message select large test message time allow download notice line text appears image choose view message source notice void select different message select large test message notice email message view window void view message source still void workaround move broken large test message move different folder move back time interrupting download well email voidbroken email display,imap cache broken message download finished due user interaction offlineuse case even fix,bug reproduce easily slow network desactivation mime parts demand either mailimapmimepartsondemandfalse either big value mailimapmimepartsondemandthreshold folder messages available offline mode message pane clic new big message see download progress bar end clic message clic precedent message cant see never see message donwload finished never redownloaded message donwload finished redownloaded way get mail move another imap folder rebuild index solution also redownload messages folder,1
